"FileName","id.x","name","type","ndims","natts","dim_coord","active","id.y","NA","units","long_name","calendar","scale_factor","add_offset","_FillValue","missing_value","standard_name","title","coordinates","axis"
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_ERA5.nc",0,"longitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_ERA5.nc",1,"latitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_ERA5.nc",2,"seaExcount","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_ERA5.nc",3,"seaExceedance","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_ERA5.nc",4,"Excount","NC_FLOAT",2,0,FALSE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_ERA5.nc",5,"Exceedance","NC_FLOAT",2,0,FALSE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_IMERG.nc",0,"longitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_IMERG.nc",1,"latitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_IMERG.nc",2,"seaExcount","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_IMERG.nc",3,"seaExceedance","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_IMERG.nc",4,"Excount","NC_FLOAT",2,0,FALSE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_TP_p99p0_IMERG.nc",5,"Exceedance","NC_FLOAT",2,0,FALSE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_WS_p99p0_ERA5.nc",0,"longitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_WS_p99p0_ERA5.nc",1,"latitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_WS_p99p0_ERA5.nc",2,"seaExcount","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_WS_p99p0_ERA5.nc",3,"seaExceedance","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_WS_p99p0_ERA5.nc",4,"Excount","NC_FLOAT",2,0,FALSE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/Averaged_exceedance_WS_p99p0_ERA5.nc",5,"Exceedance","NC_FLOAT",2,0,FALSE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p98p0_ETC_association_relaxto12h_2001_2020_ERA5.nc",0,"longitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p98p0_ETC_association_relaxto12h_2001_2020_ERA5.nc",1,"latitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p98p0_ETC_association_relaxto12h_2001_2020_ERA5.nc",2,"ETC_Compound_counts_12h","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p98p0_ETC_association_relaxto12h_2001_2020_ERA5.nc",3,"noETC_Compound_counts_12h","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p99p0_ETC_association_relaxto12h_2001_2020_ERA5.nc",0,"longitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p99p0_ETC_association_relaxto12h_2001_2020_ERA5.nc",1,"latitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p99p0_ETC_association_relaxto12h_2001_2020_ERA5.nc",2,"ETC_Compound_counts_12h","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p99p0_ETC_association_relaxto12h_2001_2020_ERA5.nc",3,"noETC_Compound_counts_12h","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p99p9_ETC_association_relaxto12h_2001_2020_ERA5.nc",0,"longitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p99p9_ETC_association_relaxto12h_2001_2020_ERA5.nc",1,"latitude","NC_FLOAT",1,0,TRUE,FALSE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p99p9_ETC_association_relaxto12h_2001_2020_ERA5.nc",2,"ETC_Compound_counts_12h","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/CompoundExtremes_p99p9_ETC_association_relaxto12h_2001_2020_ERA5.nc",3,"noETC_Compound_counts_12h","NC_FLOAT",3,0,FALSE,TRUE,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",0,"longitude","NC_FLOAT",1,2,TRUE,FALSE,0,NA,"degrees_east",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",0,"longitude","NC_FLOAT",1,2,TRUE,FALSE,1,NA,NA,"longitude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",1,"latitude","NC_FLOAT",1,2,TRUE,FALSE,0,NA,"degrees_north",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",1,"latitude","NC_FLOAT",1,2,TRUE,FALSE,1,NA,NA,"latitude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",2,"time","NC_INT",1,3,TRUE,FALSE,0,NA,"hours since 1900-01-01 00:00:00.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",2,"time","NC_INT",1,3,TRUE,FALSE,1,NA,NA,"time",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",2,"time","NC_INT",1,3,TRUE,FALSE,2,NA,NA,NA,"gregorian",NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",3,"msl","NC_SHORT",3,7,FALSE,TRUE,0,NA,NA,NA,NA,"0.155395945554148",NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",3,"msl","NC_SHORT",3,7,FALSE,TRUE,1,NA,NA,NA,NA,NA,"100084.578552027",NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",3,"msl","NC_SHORT",3,7,FALSE,TRUE,2,NA,NA,NA,NA,NA,NA,"-32767",NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",3,"msl","NC_SHORT",3,7,FALSE,TRUE,3,NA,NA,NA,NA,NA,NA,NA,"-32767",NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",3,"msl","NC_SHORT",3,7,FALSE,TRUE,4,NA,"Pa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",3,"msl","NC_SHORT",3,7,FALSE,TRUE,5,NA,NA,"Mean sea level pressure",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_mslp.nc",3,"msl","NC_SHORT",3,7,FALSE,TRUE,6,NA,NA,NA,NA,NA,NA,NA,NA,"air_pressure_at_mean_sea_level",NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",0,"longitude","NC_FLOAT",1,2,TRUE,FALSE,0,NA,"degrees_east",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",0,"longitude","NC_FLOAT",1,2,TRUE,FALSE,1,NA,NA,"longitude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",1,"latitude","NC_FLOAT",1,2,TRUE,FALSE,0,NA,"degrees_north",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",1,"latitude","NC_FLOAT",1,2,TRUE,FALSE,1,NA,NA,"latitude",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",2,"time","NC_INT",1,3,TRUE,FALSE,0,NA,"hours since 1900-01-01 00:00:00.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",2,"time","NC_INT",1,3,TRUE,FALSE,1,NA,NA,"time",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",2,"time","NC_INT",1,3,TRUE,FALSE,2,NA,NA,NA,"gregorian",NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",3,"u10","NC_SHORT",3,6,FALSE,TRUE,0,NA,NA,NA,NA,"0.000973925805092949",NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",3,"u10","NC_SHORT",3,6,FALSE,TRUE,1,NA,NA,NA,NA,NA,"-2.53932058106661",NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",3,"u10","NC_SHORT",3,6,FALSE,TRUE,2,NA,NA,NA,NA,NA,NA,"-32767",NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",3,"u10","NC_SHORT",3,6,FALSE,TRUE,3,NA,NA,NA,NA,NA,NA,NA,"-32767",NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",3,"u10","NC_SHORT",3,6,FALSE,TRUE,4,NA,"m s**-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",3,"u10","NC_SHORT",3,6,FALSE,TRUE,5,NA,NA,"10 metre U wind component",NA,NA,NA,NA,NA,NA,NA,NA,NA
"D:/Alliance/FRDR/Curation/2025/1226/files/Data_For_Figures/ERA5_2019OctNov_TP_10mUV.nc",4,"v10","NC_SHORT",3,6,FALSE,TRUE,0,NA,NA,NA,NA,"0.000917408468631143",NA,NA,NA,NA,NA,NA,NA
